rating,date,shop,title,verified_reviews
5.0,10 months ago,Overstock.com,Love the 3rd gen echo dot. The volume is much better than that of the other models. Easy to set up and link to my other devices and bluetooth speakers throughout my house. Considering purchasing another one for my kitchen.,Love the 3rd gen echo dot. The volume is much better than that of the other models. Easy to set up and link to my other devices and bluetooth speakers throughout my house. Considering purchasing another one for my kitchen.
5.0,a year ago,Best Buy,Great home smart device,"The amazon echo dot 3rd gen is a great device to any home. Also in my house is a google mini, but I routinely call out for Alexa more. The Alexa app is more user friendly in my opinion but google assistant is more data answer smart. With Apple Music now available, the echo makes it an all around smart device."
5.0,7 months ago,bestbuy.ca,Amazing,I bought this for my son who is 11 and when I gave it to him he was jumping up and down. when he opened the box and set it up he would not stop using it he says itâ€™s like my own friend that lives with me. He plays his favorite song old town road and it tell him jokes too. Now he always talks about it and I really think I did the right thing buying it for him!!!!!!!!!!!!
5.0,3 months ago,Argos,Makes life easier!,"Brill product, connected it to my tv so I have to just say what I want to watch and it’s put on, my lights also work through it and with a young child it makes life easier when your hands are full. Also looks sleek and fits in well around our living room. Going to get a second for the bedroom. :)"
2.0,a month ago,galaxus.ch,Don't buy until Amazon make the app available in Switzerland.,"It turns out that a lot of the functionality is dependent upon the Alexa mobile app, which is currently not available in Switzerland. This is not made clear at any stage, so that is quite a big failure. The unit itself is quite fine."
5.0,a week ago,Best Buy,Works great!,Works great! Easy to use! Love it. I bought it at best buy which had the best price and no lines. Fast and easy purchase. Now using it to control lights and play music. Should have gotten it sooner.
5.0,5 months ago,Best Buy,Alexa is Great,"I wouldn't have bought this for myself, I got it free for buying a Ring camera. Right after I got it, I bought another one two days later. There isn't a whole lot Alexa can't do. I'm still learning all the ins and outs of it. Once you start using ""her"" you won't be able to stop"
4.0,a month ago,Currys,R's review of Amazon Echo Dot 3rd Generation with Clock - Sandstone,Pros: Good but often not used for anything more than a clock.Maybe if more use depending on how many smart devices in your own house that can integrate with it. ?? Cons: Better than the original but still not worth it for full price.
4.0,a year ago,Best Buy,"Fun toy, not for an audiophile","It can be quite entertaining to ask Alexa random questions. I primarily us it for playing Pandora music in my garage. The sound quality leaves a lot to be desired but it is functional. I would assume the bigger, more expensive units might have better sound quality. If so, maybe worth the added expense."
5.0,10 months ago,Argos,Does exactly what it says.,"This is simply a great piece of kit, you can play virtually any song from the internet or from your library, the sound quality is fantastic especially for a small speaker! It also does so much more than just play music, best thing I've bought in years!"
5.0,a year ago,Best Buy,So much better than the original Echo Dot,I received this as free gift and wasn't really shopping for it. But now that I have it I love it. The sound and music playback is so much nicer than the original dot at a nice price and in package that doesn't dominate the countertop. The microphones seem to have been improved too and recognize my voice over background noise better also.
5.0,a month ago,Argos,Echo dot,The echo dot is amazing. Great quality. Design is modern and not too bulky. Sound is great no issues. Would recommend as easy to setup and great bit of kit even for the not so tech savvy person.
5.0,10 months ago,Best Buy,Excellent quality and value.,"The Amazon Echo Dot gen 3 offers great value at an affordable price. Design, build-quality and audio are leaps and bounds ahead of the Echo dot 2nd generation. It is an excellent entry point price to the world of smart home automation."
2.0,2 months ago,staples.com,Has some issues....,"Not sure the reason - I use my Amazon Echo Dot to listen to music after listening for a short while the Echo Dot (3rd Generation) will lower it's volume on it's own. It does shut off on it's own after some time on it's own as well, but that may be due to it playing music from the free Amazon Music ""app"""
3.0,a month ago,influenster.com,I really like the amazon Alexa but I don’t use it as much as I thought. We may play music on it every so often but other than that I don’t use it. Maybe if I had all the added accessories it would make my life more convenient. I would recommend if you have other smart technology in your home.,I really like the amazon Alexa but I don’t use it as much as I thought. We may play music on it every so often but other than that I don’t use it. Maybe if I had all the added accessories it would make my life more convenient. I would recommend if you have other smart technology in your home.
5.0,a month ago,ao.com,Having bought the Echo Dot as a Christmas present for my parents I was very impressed with how easy it was to set up and get started. The Echo Dot provides great sound for such a small device and takes the hassle out of searching for CD’s in your collection. All in all an excellent product.,Having bought the Echo Dot as a Christmas present for my parents I was very impressed with how easy it was to set up and get started. The Echo Dot provides great sound for such a small device and takes the hassle out of searching for CD’s in your collection. All in all an excellent product.
5.0,a year ago,abt.com,I highly recommend,"Great sound!! Its a louder and cleaner sound than the the original Echo Dot I have. I got 2 for family members and they love it. I definitely recommend. Great for music, reminders, internet search, and it works with audible and kindle books to be read to you. Great product for smart lights, thermostats, alarms, etc."
4.0,a month ago,harveynorman.co.nz,What you should know about this product before buy,"You have to keep it plugged into a wall for it to work. I wasn’t aware of this and tried to use it without it being plugged in and it didn’t work. Still an awesome product and is very useful, but this is definitely something to know before buying an Echo Dot"
5.0,a month ago,Argos,Great deal,I got this at a bargain of half price (it’s well worth the full price) It was a Christmas present for my mother in law and she absolutely loves it! Super easy to use and sounds great! Doesn’t look out of place in The home either! Would definitely recommend
5.0,7 months ago,Argos,Alexa makes my life easier,I’m totally in love with my Amazon Echo Dot. Alexa makes everything easier! I can request any song without searching in my phone or ask about the weather when I try to decide what to wear to work. Simple but really helpful and fun!
5.0,a year ago,Best Buy,Connected easily to my Bose speaker,"I bought the Dot to turn my Bose speaker into an Alexa speaker, and it works great. Now, for under $30, I have Alexa and a great sounding speaker. I used a cable instead of bluetooth for the connection because my Bose does not have bluetooth. No issues as of now. p.s. The Dot on its own is a so-so speaker for playing music. Not even close to the Ecco."
5.0,a month ago,Argos,Great for parents!,"Most will know of smart speakers, and they prove helpful in the kitchen and for quick voice calls to relatives while being free to walk around the house hands free. Sound quality on this version is much improved over previous Echo devices."
5.0,a month ago,Argos,Fab Christmas present for son,"So easy to set up, clock looks great and Alexa is amazing. Son loves it and so do I (luckily I was also bought one for Christmas but if I hadn’t of got one I’d of also bought myself One as so useful and love asking for songs to play on it) my son has autism so loves asking questions and getting facts. I wouldn’t hesitate in recommending this."
5.0,a month ago,Argos,Excellent Sound Quality,"We were surprised that a speaker so small could produce such good sound quality, unlike the original Dot that was awful. This Dot picks up voice commands from another room (with the door open). Nice size and looks good too."
5.0,7 months ago,Argos,Brought this for a present,Brought this for a birthday present. It was received very well with wow factor but didn't cost the earth as it was on offer and I used a discount voucher. Connected easily once app was downloaded. Good sound and provides lots of fun.
4.0,a month ago,Argos,"Looks fab, frustrating at times though!","When first bought it didn't work and needed re setting which you need to contact Amazon about. Doesn't always instant what youre asking and cuts out when listening to books or music. Great for reminders, alarms and the radio. Overall it's useful."
5.0,a month ago,Currys,Elizabeth's review of AMAZON Echo Dot 3rd Gen 2018 Charcoal,"Pros: My teenager loves this for his light control and he gas found so many uses I didn't even know existed. Happy boy, excellent present that can be added to. He found it easy to set up. Cons: None"
5.0,a month ago,ebay.com,Great speaker quality,Bought two and still exploring what all it does! Speaker sound is great! Voice commands are heard clearly and good response! Renamed one so I can direct commands to each separate dot. Very pleased so far!!
3.0,a year ago,Argos,"Poor sound, poor search","Disappointing sound quality with muffled base at low volumes. Also unable to find simple request for music genres and weather destinations. Ok for listening to radio but requests for volume change sometimes ignored! I have no experience of previous versions which are reviewed as inferior or other makes or models, so maybe I have a duff one?"
4.0,a month ago,Best Buy,Basic Alexa....it does the trick,"It has all the features from a bigger speaker, except the one where you can manage your phone to play a specific song. For the price is pretty good, but it is not a powerful speaker (expected). It does have all the abilities and is fast responding."
5.0,7 months ago,Best Buy,Great for kids bedrooms,We purchased these to put in our kids’ bedrooms because they love listening to music when they are going to sleep. We also use it as an alarm clock for my oldest. They love asking “Alexa” what the weather is going to be like or for her to play their favorite songs.
5.0,8 months ago,Argos,Alexa is great for all the family!,Alexa is great fun to use and a real talking point in the house. My teenage sons and I ask heaps of questions to Alexa who gives us the right answer every time! Great family and educational fun. Highly recommended
5.0,a year ago,Best Buy,Love the Echo Dot,"We upgraded from a second gen dot and it is a pretty noticeable difference. Function is the same, but the third gen is ""chunkier"" and more substantial. Biggest thing we noticed was the improved sound quality. While it is far from bass heavy, it is less ""tinny"" than the second gen dot and a worthy upgrade."
5.0,3 weeks ago,influenster.com,"I love my alexas! They answer all my questions. Play all my music. If you need any info on time, weather or calendar events she has your back. She even sets alarms for you. Tells you recipes. She is like my at home bff!","I love my alexas! They answer all my questions. Play all my music. If you need any info on time, weather or calendar events she has your back. She even sets alarms for you. Tells you recipes. She is like my at home bff!"
1.0,a month ago,Argos,Do not buy terrible,"So clock illumination. Only gets bright with a well lite room, difficult to see in the dark. Also Alexa voice very American and does not play BBC radio stations other than world service. Should have kept my Google dot"
2.0,a year ago,wizeberry.com,"Unfortunately, I have already put it back in the box. Its too big, the power adapter is huge and covers multiple plugs on a power strip where the 2nd-gen adapter was a normal size. Also, I dont care for the deeper and somewhat muffled sound. Its probably just me, yet the 3rd-gen is huge like a big fat donut, Amazon should just have stuck with the basics for the Dot.","Unfortunately, I have already put it back in the box. Its too big, the power adapter is huge and covers multiple plugs on a power strip where the 2nd-gen adapter was a normal size. Also, I dont care for the deeper and somewhat muffled sound. Its probably just me, yet the 3rd-gen is huge like a big fat donut, Amazon should just have stuck with the basics for the Dot."
5.0,a month ago,ebay.com,Great start for a smart home,"We also replaced the light bulbs. My power bill has gone down 20 dollars this month. Everyone is having fun turning off the lights, which is a first. Love Alexa. Still learning ."
5.0,a month ago,Best Buy,Amazing product that works great!,This was my first Alexa product and it has been a great device. I ask it many questions ranging from the weather to the news and it answers very clearly. It also works great as a smart hub for your . home and as a music player.
5.0,a year ago,Argos,Great update to the previous version,"Having previously owned an echo dot, this wasn’t a difficult choice to get the latest version but the difference was notable so very satisfied with the update! Decent sound for such a small device and Alexa just keeps getting better. Would highly recommend, particularly for those looking to dabble in the smart speaker market."
4.0,a year ago,Argos,These are great!,"The improved speaker on the 3rd gen is definitely noticeable and worth the investment if you play a lot of music. The only reason I didn’t give it 5 stars is firstly between the 2nd and 3rd gen dots the only difference is the improved speaker so your really just paying the extra money for the speaker and secondly they have changed the usb plug and cable to a hard wired plug, which if like me you’ve changed your wall sockets to ones with usb points then it’s a bit of an irritation!"
5.0,a year ago,Best Buy,Unbelievable!!!!!,I have put these in several rooms throughout our home along with an echo spot and show and we have Entertainment and technology everywhere. Best investment I ever made. Get the most out of it by adding an Amazon prime membership and listen to your favorite toons all over the house.
5.0,4 weeks ago,influenster.com,I love my Alex. I actually have one in my living room and one in my bedroom and I use them daily. They're affordable smart devices that work well and are easy to use. I highly recommend the Alexa if you're looking to purchase your first smart device.,I love my Alex. I actually have one in my living room and one in my bedroom and I use them daily. They're affordable smart devices that work well and are easy to use. I highly recommend the Alexa if you're looking to purchase your first smart device.
5.0,2 months ago,Best Buy,very nice product,This is a very nice product. Small but so many uses. this is my 2nd one. 1st was a gift from my brother. I used this one near kitchen to control my smart lights and help with kitchen timers and news while cooking etc very useful
5.0,a month ago,Best Buy,Hey Alexa!,"Perfect addition to our home. Its so much easier to just speak to alexa and ask her literally whatever we want! ""Whats the weather?"" ""What time is the Dallas Game?"" ""Tell me a recipe for chicken stir fry"" She literally can answer it all!"
5.0,a month ago,ao.com,Even for someone who is largely a technophobe the Echo dot was very easy to set up. It has many useful attributes. Music seems to be the most popular with the children. Very unobtrusive but would be much more useful if it had a battery and could be charged up,Even for someone who is largely a technophobe the Echo dot was very easy to set up. It has many useful attributes. Music seems to be the most popular with the children. Very unobtrusive but would be much more useful if it had a battery and could be charged up
5.0,a year ago,Best Buy,Better than expected,After using the previous generation of Alexa this newest version was a pleasant surprise. The sound quality it's fantastic hard to believe such good quality out of such a small package and single source. The previous first version of the hockey puck was good butt this is far better. At the price hits an easy upgrade.
4.0,2 months ago,Best Buy,Love these,"Purchased on Black Friday to add to our smart home collection. Easy to set up...had pre existing accounts, etc. Love the convenience of using Alexa for various tasks, music and ESPECIALLY my audio books. Will keep adding each year."
5.0,2 months ago,ao.com,"Excellent product, excellent price. So compact and smart. Simply amazing what Alexa is capable of doing. I use it all the time, for shopping list, alarm and reminders to music and will even read a book to you. Truly fantastic.","Excellent product, excellent price. So compact and smart. Simply amazing what Alexa is capable of doing. I use it all the time, for shopping list, alarm and reminders to music and will even read a book to you. Truly fantastic."
5.0,a year ago,Best Buy,We love Alexa,"We were new to echo dot, and we leaned to love it quickly! Alexa is awesome for the whole family. Kids play games with her. She’s given us weather, recipes, crazy info that we ask her. I really like that i can get ahold of the house from my cell phone. Looking to purchase another for a different room in the house and get the plug ins too!"
5.0,a month ago,Best Buy,Daughter loves her Echo,Was a xmas present and my daughter loves it because it is small and she can have it in her kitchen when cooking and the music is so much better than her phone. She takes it to the bedroom at night and enjoys the music there as well. Portability good.
4.0,a month ago,Best Buy,Works well,"I have been using this unit now for about one month. It was not easy to use at first, but once you learn how it functions it is amazing. It reads my email reads my books back to me an d controls my TV. Will start looking fore more functions soon."
5.0,9 months ago,Argos,Clever little speaker,This added to our echo range. Daughter has one and now we have one in bedroom. The dot is a cool little speaker that does a lot. Bought this on the Easter sale and bagged a bargain Easy to connect just read the instructions guys
5.0,a year ago,Best Buy,Our second Echo Dot (3rd gen),"We enjoyed our first Echo Dot that I gave one to my wife for Christmas. It's convenient for doing quick internet searches, streaming music services, and making house-wide announcements. We have fun with the pair of Echo Dot (3rd gen) units we have. We'll be adding smart plugs and other linked devices soon."
5.0,6 months ago,Best Buy,Small but does everything the larger one do.,If you are not really expecting exceptional sound quality when playing music then there is nothing wrong with this echo. Casual music sounds very good and it will do everything the bigger models do.
5.0,5 months ago,Best Buy,Love an automated house,I use this in a spare bedroom. I have some type of alexa device in every room. Its great for the automation and it's a whole house music system. Great for cleaning house and it will tell me if someone comes to the door.
5.0,a year ago,Best Buy,Pretty cool,"More convenient then you think. I am a creature of habit. Alexa turn living room on including two aquarium lights and two lamps way behind furniture. Also preheat bed room before bed time. Can say turn off bed room heater when I'm in bed and Alexa is located in living room, just have to project your voice towards open door between rooms. Kinda cool ."
5.0,a year ago,very.co.uk,Great product in every respect,I bought this product to compliment my Amazon Echo and so pleased I did. The quality of the product is superb with sound quality better than expected for the price paid. Easy to set up and link to the other Echo. Also suitable to use on its own. Easy to add capabilities and increase functionality. Highly recommend.
5.0,a year ago,Argos,Amazing!,"We are very senior citizens and find this so useful to tell us the weather accurately, listen to the radio and tell us what the time is in the middle of the night when it is pitch black. I was having difficulty setting it up and couldn't connect it to my wifi until I positioned it in a different place in the room, when it automatically connected itself. So if you are having difficulty connecting it to your wifi, try moving it to a different corner."
4.0,a year ago,Target,"Audio latency high. This means there is a lag on audio from movies, streams etc...","Ok product arrived as expected. Only issues it has and all echo dots have are latency issues with audio. can't watch movies, streams, youtube videos without that annoying 1-2s audio lag. Other than that better speakers than the previous generations."
5.0,a year ago,Best Buy,Improvement over 2nd Gen Echo Dot,"The Echo Dot 3rd Gen is a great improvement over the 2nd Gen Echo Dot. It can get very loud and it has 360 audio albeit not the best, but you get what you pay for. The bass is a lot better than the 2nd Gen and the only downside is that it doesn't have a Micro B connector as the charger anymore. Overall, great product and it is definitely worth it over the 2nd Gen dot."
5.0,a year ago,Best Buy,Fun and easy to use,"Our family loves the Alexia. We have 2 others that are 1st generation and added the newest one to our household recently. Love the drop in feature when calling the kids down for dinner, no yelling required, Lol! Can also use this feature to call them from an app on my phone. Fun to use for music, trivia etc!"
3.0,10 months ago,Best Buy,"Small portable speaker, good quality for the size","I had to return the speaker because it is not what I expected. It was a bit difficult to set it up and for me, it was not loud enough. Maybe I expected a lot from this small speaker but I’ll stick to my other Bluetooth speakers."
4.0,7 months ago,ebay.com,"lightweight, portable and easy to use without a large price tag.",bought the echo dot as my first experience with alexa.. the main reason for choosing echo dot was the price. Much to my surprise set up was simple and it's quite easy to use. I like the the echo dot and would definitely recommend it.
4.0,4 months ago,influenster.com,"So far I really like it! I don’t have to say Alexa multiple times for it to work, as some reviews stated. The sound is excellent for a small speaker. My favorite part is I can contact my son while he is at home, through the Alexa app. I would definitely recommend","So far I really like it! I don’t have to say Alexa multiple times for it to work, as some reviews stated. The sound is excellent for a small speaker. My favorite part is I can contact my son while he is at home, through the Alexa app. I would definitely recommend"
5.0,3 months ago,ebay.com,great gadget w/ all sorts of capabilities,"I love it. I have one from last year that I luv, so I wanted to get another for my basement and my in-laws. I currently am only using it for music but I luv amazon's music stations which are commercial free' I am going to download the app so I can use it to its fullest potential."
4.0,6 months ago,Best Buy,starsGreat speaker,"The sound is definitely improved over previous generations, and is downright good at this point. The SmartThings integration is likewise very good - I can control pretty much everything through Alexa, and the setup was easy and well documented."
5.0,5 months ago,Best Buy,Great product,I bought this for my mom who is technology challenged. I love it it was easy to set up and easy to teach her how to use it. My only regret is that I didn’t purchase more of them while they were on sale. But I am watching closely to see when they will go back on sale. Then I will buy a few more.
5.0,a year ago,Argos,echo dot is great for kitchen,We bought this for use in our kitchen and it works well. It can do calculations for cooking times. You can put numerous timers on it. It replaces our digital radio and also connects to our spotify account to play music of our asking. A great gadget and bought at half price so brilliant value also.
5.0,a month ago,Currys,Stewart's review of AMAZON Echo Dot 3rd Gen 2018 Charcoal,Pros: Really easy to set up... Just download app. Voice recognition excellent. Surprisingly good sound! Cons: Nothing of note
4.0,a year ago,Office Depot,The Echo dot is fun and works well.,"We installed it in our kitchen. My wife uses it constantly to play music of her liking. I set the temperature on my thermostat with it. I turn on the outdoor Christmas lights, the Christmas tree and lights around the house using a HUE hub. Even called my brother on the phone using it. Dont know how we lived without it."
5.0,a year ago,Argos,Useful and fun!,"I wasn’t sure I would actually use it but I do every day! The ability to set reminders, play music, play games, Crete shopping lists, listen to audio books and much more is great. I use it to set reminders for my work calls when I’m working from home (I’m easily distracted!!). Simple to set up and easy to use and you can talk to it from the other room without bellowing!! Great product."
5.0,a month ago,Argos,"My new friend, Alexa.","Lots of friends and colleagues have bought this and upon their recommendation, I thought, I would buy one for my elderly Father and myself. We found it easy to set up and use, mainly for reminders for my Father and for listening to music for me. A highly recommended product."
5.0,4 months ago,Best Buy,Works Great!,"I am very happy with this purchase. I like the style, the sound, being able to connect several echoes together, and the extra possibilities to set up a smart home, and at an affordable price. I bought three, and would like to buy more for gifts."
5.0,5 months ago,Best Buy,Love these,Use these inside and on patio with WiFi . This one has much better sound than the previous unit. However I Bluetooth Music to my stereo. Got this one for my elderly mom and she loves it to listen to old time tunes.
5.0,a month ago,Best Buy,"Nice looking, easy to use","After having a 1st gen, this is a nice upgrade in looks! Also very easy to set up. My 6 year old loves asking Alexa math questions and to tell him jokes! I look forward to adding NEST thermostat that I can control with this!"
5.0,9 months ago,Best Buy,Small but Energized,The 3rd generation echo dot is an excellent addition to the other Echo's around the house. It's small and can easily hide under a TV on a stand. It also has a nice sound coming from this compact speaker.
5.0,6 months ago,ebay.com,Love this !,This is my first echo dot. I downloaded the Alexa app from the play store. It was so easy to get started. I'm really excited to see what Alexa can do for me. It arrived in excellent condition and fast. I will update this as I learn more about it. Very happy
5.0,4 months ago,Best Buy,My Echo Dot,"I don't have to reach across the bed to turn on my lamp in the middle of the night when I get up. Now I just say Echo turn on my lamp. When I get back in bed its Echo turn off my lamp. No hassel just go right to sleep. Was not to love. And if I forgot to set my alarm all I do is close my eyes, and say Echo set my alarm for 6:30 am. I love it !!!!!!"
5.0,4 months ago,Argos,The Echo Dot does exactly what it's required.,"Does what you expected from it, it can be connected over a mobile hotspot as well. I now make hands-free calls using the echo dot, finally, I got 200-minutes international skype calls after linking my skype account with the DOT. That's like getting a cash-back."
4.0,5 months ago,Best Buy,Has all the answers,I thought I would never use a device like the echo dot and here I am loving it. I was watching my great nephew and trying to find a certain music station on the tv when all I had to do was ask Alexa and bam. It was easy as that and he went to sleep listening to classical music.
5.0,8 months ago,Best Buy,Good Start to a Smart Home,"I bought the DOT for initial set up of a Smart Home. It works like I thought. The set ups to devices are tricky at first. It can answer most questions. I still have reservation about security, Overall it's was a good buy."
5.0,3 weeks ago,influenster.com,"I love my Amazon echo dot. The sound quality is amazing for such a small product. My children love it as well. I love listening to music, tracking my grocery list, getting weather updates, setting timers, etc.","I love my Amazon echo dot. The sound quality is amazing for such a small product. My children love it as well. I love listening to music, tracking my grocery list, getting weather updates, setting timers, etc."
5.0,2 months ago,Best Buy,Very well designed,These work really well. I have 2 that are in a stereo paired with the Echo Sub and the sound is really quite good. They also have mounts available to neatly hang them from a wall plug which plays really well in terms of aesthetics.
5.0,11 months ago,Currys,Donna's review of AMAZON Echo Dot 3rd gen (2018) Sandstone,Pros: Just so easy to ask a question and (mostly) get an answer. I love the amazon music function - can play what I want when I want (mostly). Cons: Alexa still has trouble at times with a Scots accent.
5.0,2 months ago,Best Buy,The easy way,This is so awesome. I can just lay in bed and when I dont cell like getting up to see the time I just ask alexa and see answers back. Can just ask about anything. Also hook about anything up to alexa in your house theough the app. I would recommend this product.
5.0,9 months ago,Argos,"I love my Alexa, its so easy to use","Such an amazing product, It was so easy to connect to my phone and to get started, I love all the games you can play with Alexa, All the info she gives is perfect and correct, The sound is amazing you don't have to have it too loud as it's such a good sound I don't think I've ever put the volume on full as its just not needed. I really love my Alexa and would definitely recommend to my friends."
4.0,6 months ago,Best Buy,Cool,"Once I got it set up. Should be clearer which app to download for Alexa. There are too many to choose from, surprise surprise. Should be easier to set up and pick a music plan, that’s on Amazon.. But cool, once it’s up and running. Nice sound for a tiny object."
5.0,a year ago,Best Buy,Alexa is great so far,Alexa has been great so far! I bought it to control my Xbox directtv and the firetv I just bought. I also got it because my mother in law is tech challenged and has trouble operating all of these things at time. Now she comes over and says a simple phrase to the echo dot and everything is started up for her. It is also a pretty good speaker for music and looks nice in my house
5.0,9 months ago,Best Buy,Helpful device,"After my mom got a couple of these for free and I ended up setting them up for her, I surprisingly found it helpful so I bought one. It’s extremely reliable and quick to respond. Works great with TP Link wifi controlled switches. Supposedly it will work with Ring soon."
5.0,a year ago,Best Buy,Great smart assistant + Bluetooth Speaker,"I bought echo on black friday sale for $25, it was really great price. and after using for nearly a month, my review is that its really awesome product which has a really good quality speaker though sometimes alexa is not that smart like google home mini. If you are looking for good speaker then go for this or if, looking for smart speaker then go for google home mini."
5.0,3 weeks ago,influenster.com,"Love our Alexa, we have a few around the house and all the speakers can be linked creating an all-round sound system. They are so handy to have for music, questions, entertainment! The speaker is great as well. Highly recommend and worth the price","Love our Alexa, we have a few around the house and all the speakers can be linked creating an all-round sound system. They are so handy to have for music, questions, entertainment! The speaker is great as well. Highly recommend and worth the price"
5.0,8 months ago,Best Buy,Additional device,I purchased this to augment the other Alexa devises that we have. allows great flexibility with the ability to have coverage in multiple spaces. Actually move this device to wherever we are working/entertaining.
3.0,8 months ago,Best Buy,have not used it yet,"We were given a google mini for Christmas, and were not impressed. I unplugged it after a few months because of the news coverage about them randomly listening in. May give this as a gift, it looks better than the google. This was free with a Ring camera purchase."
5.0,a month ago,Best Buy,Echo Dot 3 is very useful in small rooms/spots,Echo Dot 3 is very useful in small rooms/spots. I replaced an Echo Dot 2 and notice a big difference between the two when I speak. This new Dot 3 picks up my voice better in many ways when I'm in the range for listening.
4.0,5 months ago,Best Buy,Useful,"Came free with another purchase. Had an older model lying around that was never used. Gave this one a shot and enjoy it. Turn off TV and lights with voice commands and ask questions about weather, news, etc. remember to purchase the smart plugs to control devices"
5.0,a year ago,Best Buy,Why did I wait so long?,"I have been putting off getting an Echo for a while. I don’t know why but I finally got one. Two days later I got this one! I am just learning all the possibilities. Listening to XM in the home is much simpler now. Just say, “Alexa, play xxxx on SiriusXM.” Also, walking into a dark house is no longer an issue. A simple command will turn on the lights."
4.0,7 months ago,Best Buy,Great and capability,This small speaker puts out great sound to fill an average size room. You can even pair it to much larger bluetooth speakers and us the voice command from the echo dot to send the music to another part of the house.
5.0,10 months ago,Best Buy,Love it,"I just love this little thing... I own 4 of then and 1 Echo Show... along with the ring for my front door and the Phillips light is the best combo for your home.... this Echo dot help me to control my lights, add music to any room, keep me inform about the weather, etc..... just love it."
5.0,11 months ago,Best Buy,love it,Great product love all the features of it. Makes life really easy. answers all of my questions and give results instantaneously. I can't live with out it . I which I had bought one sooner. Works with all of my smart devices that are compatible .
5.0,5 months ago,Best Buy,Amazing little smart Alexa speaker for my desk.,Bought this Echo Dot (3rd Gen) to put on my desk in our den. Already have a primary Alexa installed in our great room and really enjoy now having both Alexa devices in our home. Highly recommend---especially if you can buy it while on sale at BB.
4.0,10 months ago,Argos,Great device,I mainly use this device as an alarm and for having ambient noise while I sleep. It has great sould quality and the voice recognition is fairly accurate. I would recommend this size for your bedroom while the larger one for your livingroom.
5.0,a year ago,Argos,Amazing little dot,"Easy to set up and easy to use. Alexa responds to her name. You can set alarms, shopping to do lists, reminders and play your music. Ask Alexa any question and she'll respond. Bought one each for my sisters,elderly parents and children. Well worth the money and even better purchased them at half price "" a bargain """
5.0,a year ago,Argos,Echo Dot v3 is useful and great fun,"Echo Dot v3 was simple to set up and has really great audio quality. It also came with free unlimited Amazon Music for a period which is a great bonus. You can easily configure it to tell you the conditions of your commute, or to control your smart appliances. Useful and great fun, and good value for money!"
5.0,a month ago,ebay.com,As good as normal size Echo,"My Echo Dot is a mini version of my normal size Echo. Bought it for the bedroom to save carrying the Echo from room to room. Fits neatly on the bedside table and is as good as the Echo. Good price, am very pleased with it."
5.0,a month ago,Argos,Best purchase ever made,Always hesitated on buying an Echo but finally took the plunge before Christmas. It's honestly the best purchase I've ever made and I'm just gutted I didn't buy one sooner. So handy and can't imagine life without it now.
5.0,8 months ago,Best Buy,Better than Cortana,I was hesitant about buying another AI device for my home. I have been using Cortana and it just did not function well unless you were asking it to tell you what the weather was. The Amazon dot is a whole new experience. It has tons of skills and it's a lot of fun to have around.
5.0,a month ago,Best Buy,This is a perfect hub for smart homes and switches,"Have one in every room to use as a multi room speaker for your music, announce to family that dinner is ready, or ask Alexa how many quarts are in a gallon. This is a great device! Ask Alexa to tell you a scary story"
4.0,8 months ago,Best Buy,Speaker is Great for The Price,The speaker is a great speaker for the price. The sound is not bad at all and i usually just take it around with me in the house. I will take this to the back yard for music or i will take it in the garage. It is very easy to carry around and plug in anywhere.
5.0,a year ago,Best Buy,Great Device,"Echo dot is small, but does what it is intended to do. We use it to control luton dimmer switches, honeywell round thermostat, and wemo switches in our home. Bluetooth music from iPhone is decent quality considering the small built in speakers. Detects voices/commands across large living room."
5.0,3 months ago,ebay.com,Turns on our home theater and adjusts heating. Fun to use!,"Nice product! Fun to use. Heck, it turns on and off our TV system and even adjusts our heating. Plus, it's nice to have random questions, answered. LOL."
4.0,a month ago,Argos,Sons xmas present. In the sale. Sound is fab,Works great. Brought as xmas present. Sound is fab!! Much louder than expected. Both sons got one and they both love them.
5.0,a month ago,Argos,pretty little echo dot,"Have other dots and this just as good quality. Argos service, ease of ordering and speed of delivery were second to none. In view of that service have no hesitation in recommending Argos to others and will be checking your site for future purchases before any others."
4.0,5 months ago,Best Buy,Great company. ask her anything,"Bought this equipment to play music. But realised its much more than that. She can answer almost any question I need answers for. Plus she wakes me in the morning, remind me of any appontments or birthdays I need to remember. Love it"
5.0,5 months ago,Best Buy,Use it all the time,"Works great. Price was competitive. I keep it in the kitchen for entertainment. When working in the yard, i can put it on the windowsill and hear it easily. This is the third I have owned. One got dropped, and one is in use in another room."
5.0,a month ago,Best Buy,"First Alexa Device, Love It!",This was our first Alexa device and we love it. It’s so convenient and easy to use. And it was half price!! It was actually purchased for our 6 year old daughter and she loves it too. I can definitely see another one in our future.
5.0,a month ago,influenster.com,"Works well, my son talks to Alexa every morning before school and it’s hysterical. Weather updates, music, and interesting facts are the stuff we usually ask her for. It is super affordable and small but the volume can be loud or low. It’s great!","Works well, my son talks to Alexa every morning before school and it’s hysterical. Weather updates, music, and interesting facts are the stuff we usually ask her for. It is super affordable and small but the volume can be loud or low. It’s great!"
5.0,10 months ago,Best Buy,Compliments an echo show nicely.,"Bought it to compliment an echo show. Using in the bathroom to play pandora and Xm radio. Price was right. Like both very much. As an aside, I also have the google product and find it much more limited. Lacks a lot of features."
